7I,2,D,2/2/2015,MukSok,Mukho,2.879180332,1.797515816,123.9819047,79.42828411,21.80734086,1.137608778,-0.490812245,2.370967803,0.254676706,-0.13963662,3423.701063,4530.514584,-0.058081667,4.050152739,-0.006118235,-0.029161461
7I,2,D,2/2/2015,MukSok,Mukho,-0.413774749,3.707096403,115.2992941,74.99664653,15.60963313,3.1373294,-0.060663292,-2.456858142,-0.155423936,-0.131845706,3530.250024,4257.623409,-0.054841047,4.452700975,-0.005776873,-0.027534421
7I,2,D,2/2/2015,MukSok,Mukho,2.057700885,2.085708094,133.1839781,129.6010437,16.96747855,2.787115512,0.090436136,-0.920919249,0.78201649,-0.162024293,4992.7804,5163.381543,-0.06739379,4.795933953,-0.00709916,0.086373044
7I,2,D,2/2/2015,MukSok,Mukho,0.151106228,0.966121203,183.7033648,93.0767287,24.87551218,2.55923657,-0.834093499,-2.83294549,1.440551622,-0.37881681,5197.087038,6398.168442,-0.076533199,7.308996157,-0.008061892,0.098086268
7I,2,D,2/2/2015,MukSok,Mukho,0.865723102,6.471715902,155.9804255,72.60089491,20.49406453,2.518706148,-0.452100854,-2.201801782,0.330268447,-0.181082795,4952.349862,6026.582115,-0.075321149,6.22330936,-0.007934216,-0.037817006
7I,2,D,2/2/2015,MukSok,Mukho,0.103283246,3.536107994,102.3878972,45.14347722,9.744657126,0.60945353,0.838571391,-0.307645718,0.984637424,-0.192345512,4389.992883,3711.705921,-0.052311525,2.224927558,-0.005510417,0.160351112
7I,2,D,2/2/2015,MukSok,Mukho,0.90538528,6.768210639,171.6275127,75.9270272,31.74972444,0.917729254,0.87706166,1.376154866,2.051335118,-0.089119487,5369.932554,5933.366365,-0.078771907,7.749337896,-0.008297714,-0.039549552
7I,2,D,2/2/2015,MukSok,Mukho,1.104195826,6.493998302,196.5217108,102.2940033,31.70734479,3.402634361,-1.282189576,-2.808311721,-0.272267745,0.258136229,5773.863527,7495.166188,-0.096069168,6.836555475,-0.010119781,0.123123903
7I,2,D,2/2/2015,MukSok,Mukho,2.057936056,-0.384253296,127.6267785,88.77263454,31.25924933,0.785258653,-0.074557227,1.702146543,0.782105865,0.26689404,4239.393752,6268.92369,-0.067401493,4.024970215,-0.007099972,-0.03384073
7I,2,D,2/2/2015,MukSok,Mukho,0.778969783,4.581278369,131.7525566,92.6818397,16.89297941,1.327432357,-0.738623992,-0.398576818,0.297172548,-0.680500142,4799.306141,5458.32975,0.585754826,6.861269275,-0.007139136,-0.034027399
7I,2,D,2/2/2015,MukSok,Mukho,0.860448193,2.316841379,169.2510959,125.0771218,17.34513967,0.427716282,0.283726134,2.473264714,1.949520978,-0.275262681,4522.216254,5741.544554,-0.074862212,5.113180356,-0.007885872,0.095944703
7I,2,D,2/2/2015,MukSok,Mukho,-0.417658569,-0.315581285,116.0321754,75.70058883,14.78393563,2.179725767,-0.467777649,0.105324745,0.242724324,0.219195945,4172.587345,4466.194478,-0.055355803,2.751218842,-0.005831097,-0.027792868
7I,2,D,2/2/2015,MukSok,Mukho,-0.493922655,2.025976239,135.566963,115.9804547,20.45636828,2.448187231,-0.392933534,1.143659269,1.704770648,0.092578904,4021.878927,4025.840584,-0.065463723,4.658584901,-0.00689585,-0.032867821
7I,2,D,2/2/2015,MukSok,Mukho,2.091885116,0.864882707,159.6970228,72.95274066,23.81594359,4.869977872,-0.075787172,0.130359513,0.795007995,-0.513526273,4606.736595,3700.963293,-0.068513392,3.895308953,-0.007217097,0.210014878
7I,2,D,2/2/2015,MukSok,Mukho,0.181885437,1.162912868,213.5642796,158.5629681,9.741240922,1.622030911,0.123619661,3.043500481,3.729044831,0.716538368,6649.176902,6508.53241,-0.092122439,6.292074919,0.154051615,-0.046252545
7I,2,D,2/2/2015,MukSok,Mukho,0.832650224,4.896983864,149.1071722,106.3790865,16.42125833,4.000967488,0.451907316,2.393362475,1.363576448,-0.358574918,5377.982216,5113.589809,0.626120419,2.977540471,-0.007631108,0.092845076
7I,2,D,2/2/2015,MukSok,Mukho,1.41615442,-0.384209386,140.8398648,98.96362751,24.10312331,2.520367132,-0.074548707,0.128229263,1.268524444,0.867306507,4614.907196,4432.562943,-0.06739379,3.445942492,-0.00709916,-0.033836863
7I,2,D,2/2/2015,MukSok,Mukho,1.609455174,2.37040088,188.728681,69.96213466,27.39312605,3.01596891,-0.647238688,-0.450444875,-0.217070257,-0.184140114,5528.287401,5485.859443,-0.076592837,6.218790783,-0.008068174,0.098162701
7I,2,D,2/2/2015,MukSok,Mukho,0.120191845,0.76846528,158.1067441,92.4941234,20.09177698,0.830906797,-0.663448739,1.537340036,0.706380225,-0.14635338,4586.10758,3893.178003,-0.060875495,3.112652566,-0.006412533,0.078019084
7I,2,D,2/2/2015,MukSok,Mukho,0.720589319,0.791420866,144.9455986,57.2665008,15.46962338,1.103873852,-0.22282926,1.58326344,0.274900733,0.08866191,4109.031336,3820.515637,-0.062693967,3.205633688,0.104839895,-0.03147719
7I,2,D,2/2/2015,MukSok,Mukho,0.173226553,9.146227138,172.8323018,159.8679696,29.83781028,3.628415817,0.117734592,-0.515983079,-0.248653244,-0.434271511,4452.781656,3947.461065,-0.087736835,4.235041823,-0.009242066,0.268940718
7I,2,D,2/2/2015,MukSok,Mukho,-0.454751313,4.074214201,119.8706507,82.42364621,12.30122772,1.776909747,0.671080294,0.114678758,0.264280954,-0.375041844,3594.742333,4506.251368,-0.060272016,2.995557788,-0.006348963,-0.030261185
7I,2,D,2/2/2015,MukSok,Mukho,0.169002622,2.649077048,195.1423833,134.3755085,17.4700314,1.676543414,-1.142428836,-2.502201197,0.993246342,-0.096841668,4402.560708,6345.113968,-0.085597473,4.009301153,-0.009016709,0.109703199
7I,2,D,2/2/2015,MukSok,Mukho,1.141764702,1.681587719,107.7215778,99.00688041,14.37518771,1.924496543,-0.592175931,1.372187048,1.022739056,0.630102301,2694.123852,3318.97331,-0.054335777,1.611324194,-0.005723649,-0.027280736
7I,2,D,2/2/2015,MukSok,Mukho,0.179640563,1.148559919,185.5480868,101.4715804,25.21271336,4.124690229,-0.323383889,0.881321805,-0.257860058,0.360280928,5210.086123,6523.965303,-0.090985442,4.652217965,-0.009584269,0.116608513
7I,2,D,2/2/2015,MukSok,Mukho,1.629346398,2.399696617,195.4653878,164.7606876,21.87582531,0.749917789,-0.085771484,1.354623626,2.019240047,0.307037949,3965.454809,5505.434527,-0.077539446,2.299427603,-0.008167888,0.237682546
7I,2,D,2/2/2015,MukSok,Mukho,0.152192498,-0.43944936,209.9803277,85.96729518,27.7619691,0.898057131,1.046966928,1.346656091,2.007363416,-0.872091525,3719.058964,5642.690049,-0.07708338,2.506486902,-0.008119847,0.23628456
7I,2,D,2/2/2015,MukSok,Mukho,0.102285235,0.653976582,139.128761,83.94180638,9.390533096,-0.216640412,-0.437780855,1.71154529,0.601141181,-0.256424682,3231.808453,4105.440582,-0.051806046,2.27829447,0.086632586,-0.026010617
7I,2,D,2/2/2015,MukSok,Mukho,0.563283463,0.618652364,147.171155,57.1286552,3.694372682,1.832773752,0.065763822,2.38202233,0.922452239,-0.492078749,2950.194165,2594.944074,-0.049007769,3.417411344,-0.005162404,0.23763894
7I,2,D,2/2/2015,MukSok,Mukho,-0.60058981,-0.453803461,191.5699298,141.027504,23.05666175,1.244032511,-1.257269174,0.771049607,0.349035711,-0.090057738,5345.620301,5956.481336,-0.079601218,3.500653459,-0.008385072,-0.03996593
7I,2,D,2/2/2015,MukSok,Mukho,0.118407387,2.954960798,140.1657653,118.3539362,17.67186585,1.293313138,-0.35996866,-0.3526954,2.860536216,-0.220511366,3401.609164,4094.553944,-0.059971692,2.379115157,-0.006317328,0.183831909
8E,2,D,3/23/2015,MukSok,Mukho,2.290615145,1.792043077,177.4029172,149.7671465,14.85710047,0.801301099,-0.690925292,1.115101988,0.681198646,0.074246123,4253.651592,4864.844509,-0.037224534,6.708110245,-0.003049804,0.099459155
8E,2,D,3/23/2015,MukSok,Mukho,2.417109271,0.771330852,145.7452087,124.1252588,14.14448835,1.08739826,-0.130746888,-1.676946596,2.042091837,-0.2327343,4448.59441,4837.275435,-0.039280176,7.515682174,-0.003218222,-0.004036599
8E,2,D,3/23/2015,MukSok,Mukho,1.805889586,4.063827536,168.1733464,88.7294843,19.96523824,1.664763837,0.312881167,-1.64993716,6.783063438,0.077084331,4431.311718,5557.971395,-0.038647517,5.242457424,-0.003166389,-0.003971584
8E,2,D,3/23/2015,MukSok,Mukho,1.863642703,0.783177738,177.5062062,113.5104985,25.61601533,0.98131882,-1.044039575,-2.185612275,2.073456366,-0.078379675,4332.200627,4702.813865,0.558368741,7.008844475,-0.003267651,0.106563518
8E,2,D,3/23/2015,MukSok,Mukho,1.235615946,2.96702682,154.310931,110.1725731,23.95624192,2.741207766,0.755635827,0.222202707,5.055358943,5.68E-04,3890.633843,4963.036688,0.541949174,6.458105375,-0.003171562,0.210837828
8E,2,D,3/23/2015,MukSok,Mukho,0.079283807,3.619252452,145.6868557,103.3627812,14.14057975,1.694562149,-0.507788455,-0.63593288,2.948928596,0.341238092,4149.153856,3763.115747,-0.034419552,4.822158349,-0.002819992,0.187466306
8E,2,D,3/23/2015,MukSok,Mukho,0.66572277,0.763969628,170.8228668,89.32132895,10.04639341,1.556098661,-0.425810601,2.10758262,5.080778881,0.308682269,4164.48318,4552.729466,-0.038905305,6.577170701,-0.003187509,0.103949956
8E,2,D,3/23/2015,MukSok,Mukho,1.963187719,2.022606544,189.8747749,129.4660826,21.54029204,0.256407487,-0.139846038,0.749866864,5.486731538,0.749258037,4940.954055,4984.235307,-0.042013826,8.225746969,-0.00344219,0.112255525
8E,2,D,3/23/2015,MukSok,Mukho,1.914393445,0.804505244,168.9867661,90.84510209,18.76631867,0.629668964,-0.604420547,0.731229212,3.97017229,0.24394574,4624.851688,5529.088705,-0.040969589,6.287845066,-0.003356636,0.109465458
8E,2,D,3/23/2015,MukSok,Mukho,1.953230886,4.395392453,175.2875834,138.6517977,22.26307773,1.543224632,0.020045128,-0.77230716,7.336488958,0.248894685,5183.677307,5219.226374,-0.041800742,5.577149609,0.112159979,0.111686191
8E,2,D,3/23/2015,MukSok,Mukho,0.077662147,2.584169831,140.0590518,114.4796252,17.15421071,0.829558789,0.272953032,1.009986152,3.267216019,0.267505654,4005.91261,3806.582179,-0.033715539,4.948649603,-0.002762312,0.090083571
8E,2,D,3/23/2015,MukSok,Mukho,0.083450732,0.711407003,152.9880663,117.3255419,23.69274112,1.00291948,-0.258551647,2.401232158,5.951682906,0.287444317,3852.084009,4478.548199,-0.036228543,4.753059905,-0.002968202,-0.003723
8E,2,D,3/23/2015,MukSok,Mukho,0.678960842,1.910202054,178.1540485,97.35714454,19.87862241,1.709193246,-0.28317609,2.149492453,6.072951061,0.39338014,4239.56627,4641.293091,-0.039678947,4.764171855,-0.003250894,-0.004077578
8E,2,D,3/23/2015,MukSok,Mukho,0.099172703,2.072678938,183.9663661,112.3963682,12.96606437,1.5894908,-0.635170728,-0.795461075,6.10603189,0.17111487,4807.962789,5306.278505,-0.043053936,5.361051261,0.115522557,0.115034565
8E,2,D,3/23/2015,MukSok,Mukho,0.719631545,0.825834219,163.9296119,142.7985171,26.5187974,3.625425506,0.660779742,1.259827017,1.714129002,0.250413209,4524.468691,4292.314684,-0.042055771,5.330364293,-0.003445627,-0.004321831
8E,2,D,3/23/2015,MukSok,Mukho,1.518403384,5.002047922,187.7590512,139.1206527,10.40870362,2.781329782,-0.158340537,-1.45488079,5.678163635,0.094880876,5667.487214,5407.385372,-0.047570113,4.545939432,-0.003897416,-0.004888508
8E,2,D,3/23/2015,MukSok,Mukho,-0.553838173,2.132245533,155.5985161,108.6740202,24.79957584,2.863685542,0.527237651,-0.818321783,7.276239135,-0.087041915,4464.935401,4968.74921,-0.044291261,5.712281219,-0.00362878,-0.004551559
8E,2,D,3/23/2015,MukSok,Mukho,1.334543549,-0.37077751,139.493288,135.4008761,12.26507125,1.800987922,1.45300263,-0.7724775,4.990608381,-0.330502031,4260.947769,4520.293991,-0.041809962,4.460766804,-0.003425488,-0.00429657
8E,2,D,3/23/2015,MukSok,Mukho,1.269845637,3.049220976,186.8622019,116.3470496,9.636445503,2.449731364,-0.1324207,1.673438058,1.621495886,0.31564638,4391.031601,4730.445435,-0.039783038,3.978874813,-0.003259422,0.106295148
8E,2,D,3/23/2015,MukSok,Mukho,0.073790462,1.542197926,164.9976362,91.17251041,15.42382717,0.195505693,-0.228621668,0.571758816,3.104335781,-0.189805113,3417.952438,3592.972841,-0.032034721,3.346531861,-0.002624603,0.085592642
8E,2,D,3/23/2015,MukSok,Mukho,0.10121873,0.862876952,187.3303765,149.2037341,23.74661066,0.675355245,-0.815611637,1.84838863,3.764789016,-0.173356238,4127.321662,5047.31389,-0.04394218,4.688256319,0.117905896,0.239331359
8E,2,D,3/23/2015,MukSok,Mukho,1.390514912,0.855440764,247.2152842,158.1753021,10.55216538,1.071864124,-0.476793491,1.304992408,5.199916761,-0.085611689,4655.559919,4567.23008,-0.04356349,3.678256307,-0.003569154,0.116396028
8E,2,D,3/23/2015,MukSok,Mukho,0.742954959,2.090244387,209.9496813,126.9799991,13.92324296,2.404946974,0.020821055,3.929234153,6.645345101,-0.257255612,4245.428144,4449.739732,-0.043418808,4.535779306,-0.0035573,-0.004461902
8E,2,D,3/23/2015,MukSok,Mukho,0.823390989,2.316544727,244.5371341,250.2900675,24.10724972,0.441805707,0.389564469,-0.889052871,4.663041341,0.191247782,4891.474654,4968.494946,-0.048119546,5.455246192,-0.003942431,0.26208341
8E,2,D,3/23/2015,MukSok,Mukho,2.110535296,0.886931952,190.2912878,110.8232083,20.68904803,2.084648878,-0.838348989,0.806148321,5.391340366,-0.088763297,4772.20258,4990.823463,-0.045167185,4.316308641,-0.003700545,0.120680894
8E,2,D,3/23/2015,MukSok,Mukho,0.093442517,1.95291981,193.7271229,169.6117848,17.61579613,1.497650222,-0.289508743,-0.258322621,6.20876017,-0.24035447,4618.832693,4379.795762,-0.040566285,4.328077124,-0.003323593,0.108387882
8E,2,D,3/23/2015,MukSok,Mukho,-0.434739358,1.673721854,144.0846244,109.8628478,13.33338397,0.319208111,-0.512910663,0.19956434,3.759493079,0.275846183,3914.110323,4051.183869,-0.034766752,4.406516547,-0.002848438,0.189357333
8E,2,D,3/23/2015,MukSok,Mukho,0.084911248,2.82538011,164.7851773,90.4468873,14.71264381,1.701358451,-0.122699803,-1.573735481,2.744294981,0.073524223,4551.356933,4332.893373,-0.036862598,4.590109342,-0.00302015,-0.003788158
8E,2,D,3/23/2015,MukSok,Mukho,-0.455193134,0.714822364,169.9114528,123.6029837,19.08960075,2.128379971,-0.814291627,-0.231807806,1.483709099,5.34E-04,4159.714265,4398.910856,-0.036402471,4.207918968,-0.002982452,-0.003740873
8E,2,D,3/23/2015,MukSok,Mukho,1.341645479,3.221630581,170.0696341,99.83280672,14.64341947,2.588244519,0.340284847,0.241270161,4.073170005,-0.249041517,4521.050933,5525.511304,-0.042032458,4.578057371,-0.003443717,0.228930049
8E,2,D,3/23/2015,MukSok,Mukho,1.16529702,0.716887366,156.3528799,83.8165942,17.14995319,1.123033824,-0.677618839,-0.23247746,5.587574142,0.434220283,4435.629421,4702.325256,-0.036507631,4.789675367,-0.002991068,0.097543682
8E,2,D,3/23/2015,MukSok,Mukho,-0.528463946,-0.374786668,174.7326444,97.02795433,18.02228726,2.470977691,0.985897925,1.777715306,4.56999467,0.167967558,4328.972438,5262.147388,-0.042262046,5.544634773,-0.003462527,-0.004343028
8E,2,D,3/23/2015,MukSok,Mukho,0.083610526,1.747434224,141.1296576,77.63734513,9.79809557,3.352553728,-0.535499758,0.647848701,3.925064883,-0.358795643,4135.197352,5424.467224,-0.036297914,3.549523701,-0.002973886,0.096983344
8E,2,D,3/23/2015,MukSok,Mukho,0.667847312,0.766407708,176.7705883,101.8901042,22.15804476,1.92151988,-0.575798068,1.169170657,4.220440336,-0.076701346,4946.444745,5257.575536,-0.039029464,3.903506589,-0.003197682,0.104281695
8E,2,D,3/23/2015,MukSok,Mukho,-0.558404665,-0.396020628,194.759412,162.1437444,20.97797091,1.64865335,1.721982098,0.797032664,3.324520774,0.354312976,4909.602268,5511.538282,-0.04465645,4.764462855,0.11982243,0.119316274
8E,2,D,3/23/2015,MukSok,Mukho,0.102201917,2.135988585,192.6346525,182.0290208,15.63060386,0.543959947,0.359201033,0.254682192,5.79430338,0.088496127,5365.810263,5634.554875,-0.044369012,4.338785403,-0.00363515,-0.004559549
8E,2,D,3/23/2015,MukSok,Mukho,0.612891696,3.766281814,173.1954472,121.6178278,17.38507712,0.108328963,1.381158703,-0.2280848,4.275361766,0.213270496,3965.775678,4221.639102,0.501449476,3.024255406,0.096106569,-0.003680792
8E,2,D,3/23/2015,MukSok,Mukho,-0.564387704,3.459422845,213.7725698,135.5413091,20.32195645,0.832634029,0.193522832,-1.926897006,5.387489324,0.626194767,4866.47688,6363.298028,-0.045134922,5.318802673,-0.003697901,-0.004638257
8E,2,D,3/23/2015,MukSok,Mukho,1.986968415,3.259209825,183.3664789,134.3717919,19.31179122,-0.002298124,0.991979746,-0.785646973,3.165674287,0.253193763,4778.093443,5556.209581,-0.042522753,5.200265281,-0.003483886,0.231600442
8E,2,D,3/23/2015,MukSok,Mukho,0.813275132,-0.421489263,215.7300573,138.9985683,10.02857346,1.315734024,-0.158201586,-1.45360407,4.605753054,0.282998761,5630.626189,5862.455896,-0.047528368,5.282440812,-0.003893996,0.126989669
8E,2,D,3/23/2015,MukSok,Mukho,-0.511197635,-0.362541399,177.4919453,129.1845951,15.04012664,1.131720532,1.88776789,1.224642446,3.50253947,0.567179762,4614.877687,4601.412218,-0.040881234,3.178812269,-0.003349397,0.109229383
8E,2,D,3/23/2015,MukSok,Mukho,0.719950997,3.224848345,181.0202127,116.4438225,17.94228434,-0.002273895,0.020176377,3.298136522,5.494647305,-0.165987821,4849.738213,4808.774838,-0.04207444,5.145439473,-0.003447156,0.229158704
8E,2,D,3/23/2015,MukSok,Mukho,0.72316119,0.829884766,157.2240369,146.8158994,10.74824996,2.602381917,-0.140672255,0.754297113,4.0954183,0.084293682,4581.417161,5081.826811,-0.042262046,5.262445562,-0.003462527,0.112918736
8E,2,D,3/23/2015,MukSok,Mukho,0.107604286,3.580479833,209.7422112,129.2850743,23.40326394,2.876542505,-0.867065887,-0.863090532,3.477724218,-0.091803804,5006.441075,6094.631113,-0.046714347,6.232733909,-0.003827304,0.12481471
8E,2,D,3/23/2015,MukSok,Mukho,-0.477426043,1.838063169,154.8587347,81.66392908,25.56531889,3.173816276,0.745286543,0.219159391,4.986120106,0.378524117,3909.237018,4529.471819,-0.038180469,3.393701579,-0.003128123,0.102013289
8E,2,D,3/23/2015,MukSok,Mukho,0.090171725,-0.347156023,175.7626733,74.51247462,14.55464409,2.168296658,0.316919462,-0.723264518,2.474722483,-0.231941282,3817.505099,4541.120334,-0.039146333,3.043911201,-0.003207257,-0.004022844
8E,2,D,3/23/2015,MukSok,Mukho,0.602084139,3.699868278,136.8072828,78.02117856,14.04356544,1.732307105,0.016873199,-1.07613269,3.014613517,0.557832596,4342.854481,4091.333615,-0.035186219,3.675755505,-0.002882805,-0.003615886
8E,2,D,3/23/2015,MukSok,Mukho,0.104226729,2.178306516,154.9618797,103.8834047,24.98210241,0.554736811,-0.150611367,0.259727923,8.957742999,-0.178508005,4198.074816,4719.146238,-0.045248045,4.5254539,-0.003707169,0.12089694
8E,2,D,3/23/2015,MukSok,Mukho,1.329266249,3.191904914,172.9975988,108.7172382,22.3424663,3.077172974,-1.090141558,0.239043985,5.906159907,-0.164292173,4681.225131,4993.122247,-0.041644629,5.278254003,-0.003411942,0.342366391
8E,2,D,3/23/2015,MukSok,Mukho,-0.540637737,4.546269529,167.2551265,85.68952508,17.9312204,1.329997104,-0.802496838,-1.845811362,5.160778689,6.34E-04,3835.445815,4523.201299,-0.043235602,4.131720896,-0.00354229,-0.004443075
8E,2,D,3/23/2015,MukSok,Mukho,1.431979524,3.438545501,185.4843858,155.849853,15.26167588,0.550010515,-1.003535955,-0.285680781,3.339863237,0.178303027,5012.847458,5615.988509,-0.044862537,2.888282886,-0.003675585,-0.004610266
8E,2,D,3/23/2015,MukSok,Mukho,0.103204393,-0.397331054,174.2029544,92.31490557,21.92171653,3.862355806,0.021485415,1.342159751,3.335521556,0.089364165,4229.622386,5337.497104,-0.044804217,3.982458727,-0.003670807,0.244026452
8E,2,D,3/23/2015,MukSok,Mukho,0.100450317,5.828543744,150.6315449,110.4216695,13.81390083,0.1318917,0.851243962,-0.805708779,4.715602618,0.259659166,4514.090864,4670.400007,-0.043608588,4.264424603,-0.003572849,-0.004481405
8E,2,D,3/23/2015,MukSok,Mukho,2.636751737,2.062840066,158.5683969,155.5830893,13.07175248,2.241504865,-0.468979691,-0.272862331,5.595873149,0.764162216,4239.846094,4483.877678,-0.042849562,5.430973411,-0.003510662,0.352272317
8E,2,D,3/23/2015,MukSok,Mukho,0.815319355,2.29383583,171.6471101,135.608256,23.12707114,3.37407391,-0.158599236,-0.880337558,7.292606929,-0.565323815,4484.660587,5120.725502,-0.047647834,4.765467223,-0.003903784,0.259514228
8E,2,D,3/23/2015,MukSok,Mukho,-0.521775129,0.819380837,184.441693,122.0326256,12.24077279,1.026681169,0.020009829,-0.26571479,4.980721436,-0.412462077,4286.823323,4768.045095,-0.041727131,3.894694502,0.111962467,-0.004288058
8E,2,D,3/23/2015,MukSok,Mukho,0.723887432,-0.375163052,152.8134926,103.7992311,24.18247102,-0.262754031,0.503587359,-0.781614334,5.999743041,0.503167866,4418.468177,4758.459234,-0.042304488,3.289480638,-0.003466004,0.113032136
8E,2,D,3/23/2015,MukSok,Mukho,0.67402285,-0.349320154,132.1940459,96.64907895,11.40154001,2.425551732,0.168892179,0.226104316,5.144124876,-0.233387177,4043.346578,4316.350157,-0.039390367,4.641851121,-0.00322725,0.214539883
8E,2,D,3/23/2015,MukSok,Mukho,0.088481544,-0.340648924,156.5543525,82.16037566,20.90829933,1.772896142,0.603537869,-0.244607971,4.153733036,-0.151541396,3867.325747,4233.026786,-0.038412574,2.986856071,-0.00314714,-0.00394744
8E,2,D,3/23/2015,MukSok,Mukho,0.732469319,4.501098468,179.9233594,121.8281969,29.84872561,1.58033807,0.020527199,1.80059707,4.14813225,0.509133061,4602.403081,5173.784002,-0.04280602,4.47176392,-0.003507095,0.233143257
8E,2,D,3/23/2015,MukSok,Mukho,1.286586437,-0.357453539,156.7193452,108.3901482,20.19352493,0.245993965,0.172824575,0.71941239,4.811269782,0.080395269,4523.070115,4689.819788,-0.040307512,3.941616808,-0.003302392,0.107696472
8E,2,D,3/23/2015,MukSok,Mukho,0.725668848,3.250460087,302.3206114,140.6680289,8.120711379,0.782339657,0.504826638,-1.297021326,1.728509577,0.084585982,4483.493352,5305.642846,-0.042408595,4.335857437,-0.003474534,0.230978683
8E,2,D,3/23/2015,MukSok,Mukho,1.506869983,0.927022068,174.2365987,112.1272811,25.69615259,1.888213545,-1.235795757,0.842586945,4.574783511,-0.653582466,5092.125264,5557.19943,-0.047208783,4.931701936,-0.003867813,0.126135778
8E,2,D,3/23/2015,MukSok,Mukho,-0.49209501,0.772772021,149.8809492,124.3571768,17.56531451,2.058625822,0.318597187,0.702386317,4.697403205,0.156408016,4257.606536,5035.701366,-0.039353568,4.37386984,-0.003224235,-0.004044141
8E,2,D,3/23/2015,MukSok,Mukho,1.513517529,3.405897158,114.4262775,89.64291493,13.68624111,1.794095157,-0.354507569,1.362478179,5.321165724,4.75E-04,3441.192844,3795.184707,-0.032390516,4.10534021,-0.002653753,-0.003328588
